second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
89.0,8,4,1,0.20000000298023224,0.20000000298023224,0.002223478863015771,0.002223478863015771,0.00177001953125,23,0.0779661014676094,0.0779661014676094,0,0,0,1,2
89.0,6,32,1,0.20000000298023224,0.4000000059604645,0.13818153738975525,0.15073652565479279,0.1100006103515625,37,0.12542372941970825,0.2508474588394165,0,0,0,2,2
89.0,40,35,1,0.20000000298023224,0.20000000298023224,0.005395769607275724,0.005395769607275724,0.00429534912109375,102,0.345762699842453,0.345762699842453,1,0,0,0,2
89.0,38,49,1,0.20000000298023224,0.20000000298023224,0.8416442275047302,0.8416442275047302,0.6699981689453125,96,0.3254237174987793,0.3254237174987793,1,0,0,0,2
90.0,45,41,1,1.0,1.0,1.0,1.0,0.00429534912109375,102,1.0,1.0,1,0,0,0,2
91.0,34,49,1,0.125,0.125,0.7760162949562073,0.7760162949562073,0.09000396728515625,96,0.14076246321201324,0.14076246321201324,1,0,0,1,2
91.0,23,16,3,0.375,0.375,0.1063675805926323,0.1063675805926323,0.01233673095703125,289,0.42375367879867554,0.42375367879867554,0,0,3,0,2
91.0,16,23,3,0.375,0.375,0.08051571995019913,0.08051571995019913,0.00933837890625,195,0.2859237492084503,0.2859237492084503,0,0,0,3,2
91.0,45,41,1,0.125,0.125,0.03710038214921951,0.03710038214921951,0.004302978515625,102,0.1495601236820221,0.1495601236820221,1,0,0,0,2
92.0,40,35,1,0.1428571492433548,0.1428571492433548,0.1653936505317688,0.1653936505317688,0.00429534912109375,102,0.17406143248081207,0.17406143248081207,1,0,0,0,2
92.0,26,16,3,0.4285714328289032,0.4285714328289032,0.4753231406211853,0.4753231406211853,0.0123443603515625,289,0.49317407608032227,0.49317407608032227,0,0,3,0,2
92.0,16,26,3,0.4285714328289032,0.4285714328289032,0.3592832088470459,0.3592832088470459,0.00933074951171875,195,0.33276450634002686,0.33276450634002686,0,0,0,3,2
93.0,0,32,1,0.1666666716337204,0.8333333134651184,0.10552021861076355,0.9848911762237549,0.029998779296875,37,0.12891985476016998,0.6445993185043335,0,0,0,3,2
93.0,3,32,1,0.1666666716337204,0.8333333134651184,0.03518235310912132,0.9848911762237549,0.01000213623046875,37,0.12891985476016998,0.6445993185043335,0,0,0,3,2
93.0,4,32,1,0.1666666716337204,0.8333333134651184,0.0351555161178112,0.9848911762237549,0.0099945068359375,37,0.12891985476016998,0.6445993185043335,0,0,0,3,2
93.0,5,32,1,0.1666666716337204,0.8333333134651184,0.07036470621824265,0.9848911762237549,0.0200042724609375,37,0.12891985476016998,0.6445993185043335,0,0,0,1,2
93.0,7,32,1,0.1666666716337204,0.8333333134651184,0.7386683821678162,0.9848911762237549,0.20999908447265625,37,0.12891985476016998,0.6445993185043335,0,0,0,1,2
93.0,40,35,1,0.1666666716337204,0.1666666716337204,0.015108820982277393,0.015108820982277393,0.00429534912109375,102,0.3554007112979889,0.3554007112979889,1,0,0,0,2
94.0,40,49,1,1.0,1.0,1.0,1.0,1.4300003051757812,96,1.0,1.0,1,0,0,0,2
95.0,45,41,1,0.5,0.5,0.5,0.5,0.00429534912109375,102,0.5,0.5,1,0,0,0,2
95.0,40,35,1,0.5,0.5,0.5,0.5,0.00429534912109375,102,0.5,0.5,1,0,0,0,2
96.0,43,49,1,1.0,1.0,1.0,1.0,1.0,96,1.0,1.0,1,0,0,0,2
97.0,1,32,1,0.2857142984867096,0.8571428656578064,0.028741050511598587,1.0,0.04000091552734375,37,0.2448979616165161,0.9061224460601807,0,0,0,3,2
97.0,1,2,1,0.2857142984867096,0.1428571492433548,0.028741050511598587,0.0,0.0,23,0.2448979616165161,0.09387755393981934,0,0,0,1,2
97.0,5,32,1,0.1428571492433548,0.8571428656578064,0.0012717763893306255,1.0,0.00177001953125,37,0.15102040767669678,0.9061224460601807,0,0,0,2,2
97.0,6,32,1,0.1428571492433548,0.8571428656578064,0.0071866330690681934,1.0,0.01000213623046875,37,0.15102040767669678,0.9061224460601807,0,0,0,3,2
97.0,7,32,1,0.1428571492433548,0.8571428656578064,0.007181151304394007,1.0,0.0099945068359375,37,0.15102040767669678,0.9061224460601807,0,0,0,2,2
97.0,8,32,1,0.1428571492433548,0.8571428656578064,0.014373266138136387,1.0,0.0200042724609375,37,0.15102040767669678,0.9061224460601807,0,0,0,3,2
97.0,10,32,1,0.1428571492433548,0.8571428656578064,0.9412460923194885,1.0,1.30999755859375,37,0.15102040767669678,0.9061224460601807,0,0,0,1,2
98.0,23,16,2,0.4000000059604645,0.4000000059604645,0.09612403064966202,0.09612403064966202,0.0080413818359375,187,0.4746192991733551,0.4746192991733551,0,0,2,0,2
98.0,38,49,1,0.20000000298023224,0.20000000298023224,0.8367533087730408,0.8367533087730408,0.06999969482421875,96,0.24365481734275818,0.24365481734275818,1,0,0,0,2
98.0,16,23,2,0.4000000059604645,0.4000000059604645,0.06712266057729721,0.06712266057729721,0.005615234375,111,0.2817258834838867,0.2817258834838867,0,0,0,5,2
99.0,37,49,1,1.0,1.0,1.0,1.0,1.25,96,1.0,1.0,1,0,0,0,2
101.0,1,32,1,0.0625,0.25,0.003922014497220516,0.08234435319900513,0.01000213623046875,37,0.03217391297221184,0.12869565188884735,0,0,0,4,2
101.0,2,32,1,0.0625,0.25,0.0313701331615448,0.08234435319900513,0.0800018310546875,37,0.03217391297221184,0.12869565188884735,0,0,0,4,2
101.0,10,32,1,0.0625,0.25,0.007841037586331367,0.08234435319900513,0.01999664306640625,37,0.03217391297221184,0.12869565188884735,0,0,0,2,2
101.0,12,32,1,0.0625,0.25,0.03921116888523102,0.08234435319900513,0.09999847412109375,37,0.03217391297221184,0.12869565188884735,0,0,0,1,2
101.0,28,16,3,0.1875,0.1875,0.004837450105696917,0.004837450105696917,0.01233673095703125,289,0.25130435824394226,0.25130435824394226,0,0,3,0,2
101.0,40,49,1,0.0625,0.25,0.0156850665807724,0.9057938456535339,0.04000091552734375,96,0.08347826451063156,0.2730434834957123,1,0,0,0,2
101.0,16,28,3,0.1875,0.1875,0.0036557603161782026,0.0036557603161782026,0.0093231201171875,195,0.16956521570682526,0.16956521570682526,0,0,0,3,2
101.0,44,40,2,0.125,0.125,0.003368564648553729,0.003368564648553729,0.0085906982421875,204,0.17739130556583405,0.17739130556583405,2,0,0,0,2
101.0,36,49,1,0.0625,0.25,0.03921116888523102,0.9057938456535339,0.09999847412109375,96,0.08347826451063156,0.2730434834957123,1,0,0,0,2
101.0,42,49,1,0.0625,0.25,0.8508976101875305,0.9057938456535339,2.1700057983398438,26,0.022608695551753044,0.2730434834957123,0,1,0,1,2
101.0,39,49,1,0.0625,0.25,0.0,0.9057938456535339,0.0,96,0.08347826451063156,0.2730434834957123,1,0,0,1,2
104.0,43,49,1,0.20000000298023224,0.6000000238418579,0.8892974257469177,0.9753556847572327,0.30999755859375,96,0.19512194395065308,0.5853658318519592,1,0,0,0,2
104.0,45,49,1,0.20000000298023224,0.6000000238418579,0.0,0.9753556847572327,0.0,96,0.19512194395065308,0.5853658318519592,1,0,0,0,2
104.0,34,49,1,0.20000000298023224,0.6000000238418579,0.08605822175741196,0.9753556847572327,0.029998779296875,96,0.19512194395065308,0.5853658318519592,1,0,0,1,2
