second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
80.0,7,3,1,0.5,0.5,0.5010799169540405,0.5010799169540405,0.00177001953125,23,0.5,0.5,0,0,0,1,1
81.0,7,3,1,0.1666666716337204,0.1666666716337204,0.002102725440636277,0.002102725440636277,0.00177001953125,23,0.11057692021131516,0.11057692021131516,0,0,0,2,1
81.0,0,32,1,0.1666666716337204,0.8333333134651184,0.02376442216336727,0.9978972673416138,0.0200042724609375,37,0.17788460850715637,0.8894230723381042,0,0,0,2,1
81.0,2,32,1,0.1666666716337204,0.8333333134651184,0.011873147450387478,0.9978972673416138,0.0099945068359375,37,0.17788460850715637,0.8894230723381042,0,0,0,2,1
81.0,3,32,1,0.1666666716337204,0.8333333134651184,0.059401992708444595,0.9978972673416138,0.0500030517578125,37,0.17788460850715637,0.8894230723381042,0,0,0,3,1
81.0,8,32,1,0.1666666716337204,0.8333333134651184,0.047519780695438385,0.9978972673416138,0.04000091552734375,37,0.17788460850715637,0.8894230723381042,0,0,0,2,1
81.0,12,32,1,0.1666666716337204,0.8333333134651184,0.855337917804718,0.9978972673416138,0.720001220703125,37,0.17788460850715637,0.8894230723381042,0,0,0,3,1
82.0,38,39,1,0.25,0.5,0.03568711876869202,0.07137423753738403,0.00429534912109375,102,0.31578946113586426,0.6315789222717285,1,0,0,0,1
82.0,44,49,1,0.25,0.25,0.9139198660850525,0.9139198660850525,0.1100006103515625,96,0.297213613986969,0.297213613986969,1,0,0,0,1
82.0,12,7,1,0.25,0.25,0.014705882407724857,0.014705882407724857,0.00177001953125,23,0.0712074339389801,0.0712074339389801,0,0,0,1,1
82.0,43,39,1,0.25,0.5,0.03568711876869202,0.07137423753738403,0.00429534912109375,102,0.31578946113586426,0.6315789222717285,1,0,0,0,1
84.0,38,39,1,0.5,0.5,0.5,0.5,0.00429534912109375,102,0.5,0.5,1,0,0,0,1
84.0,48,44,1,0.5,0.5,0.5,0.5,0.00429534912109375,102,0.5,0.5,1,0,0,0,1
85.0,7,32,1,0.25,0.25,0.5407059788703918,0.5407059788703918,0.37000274658203125,37,0.11178247630596161,0.11178247630596161,0,0,0,3,1
85.0,41,49,1,0.25,0.5,0.0,0.453016996383667,0.0,96,0.29003021121025085,0.5800604224205017,1,0,0,0,1
85.0,43,39,1,0.25,0.25,0.006277036853134632,0.006277036853134632,0.00429534912109375,102,0.3081570863723755,0.3081570863723755,1,0,0,0,1
85.0,45,49,1,0.25,0.5,0.453016996383667,0.453016996383667,0.30999755859375,96,0.29003021121025085,0.5800604224205017,1,0,0,0,1
86.0,48,44,1,0.20000000298023224,0.20000000298023224,0.012749671936035156,0.012749671936035156,0.00429534912109375,102,0.20606060326099396,0.20606060326099396,1,0,0,0,1
86.0,34,49,1,0.20000000298023224,0.20000000298023224,0.9498392343521118,0.9498392343521118,0.31999969482421875,96,0.19393938779830933,0.19393938779830933,1,0,0,0,1
86.0,21,16,2,0.4000000059604645,0.4000000059604645,0.024661442264914513,0.024661442264914513,0.00830841064453125,195,0.39393940567970276,0.39393940567970276,0,0,2,0,1
86.0,39,38,1,0.20000000298023224,0.20000000298023224,0.012749671936035156,0.012749671936035156,0.00429534912109375,102,0.20606060326099396,0.20606060326099396,1,0,0,0,1
87.0,48,44,1,0.20000000298023224,0.20000000298023224,0.24298661947250366,0.24298661947250366,0.00429534912109375,102,0.260869562625885,0.260869562625885,1,0,0,0,1
87.0,21,16,1,0.20000000298023224,0.20000000298023224,0.22874405980110168,0.22874405980110168,0.0040435791015625,94,0.24040921032428741,0.24040921032428741,0,0,1,0,1
87.0,16,21,3,0.6000000238418579,0.6000000238418579,0.5282692909240723,0.5282692909240723,0.00933837890625,195,0.49872124195098877,0.49872124195098877,0,0,0,3,1
88.0,48,44,1,0.25,0.25,0.029055064544081688,0.029055064544081688,0.00429534912109375,102,0.41803279519081116,0.41803279519081116,1,0,0,0,1
88.0,11,6,1,0.25,0.25,0.011972957290709019,0.011972957290709019,0.00177001953125,23,0.09426229447126389,0.09426229447126389,0,0,0,1,1
88.0,44,49,1,0.25,0.25,0.9469990134239197,0.9469990134239197,0.1399993896484375,96,0.39344263076782227,0.39344263076782227,1,0,0,0,1
88.0,8,4,1,0.25,0.25,0.011972957290709019,0.011972957290709019,0.00177001953125,23,0.09426229447126389,0.09426229447126389,0,0,0,2,1
89.0,1,32,1,0.1428571492433548,0.5714285969734192,0.05534673482179642,0.9825682044029236,0.0399932861328125,37,0.08314606547355652,0.3325842618942261,0,0,0,3,1
89.0,5,32,1,0.1428571492433548,0.5714285969734192,0.06919925659894943,0.9825682044029236,0.0500030517578125,37,0.08314606547355652,0.3325842618942261,0,0,0,1,1
89.0,10,32,1,0.1428571492433548,0.5714285969734192,0.0138419633731246,0.9825682044029236,0.01000213623046875,37,0.08314606547355652,0.3325842618942261,0,0,0,1,1
89.0,11,32,1,0.1428571492433548,0.5714285969734192,0.8441802263259888,0.9825682044029236,0.6100006103515625,37,0.08314606547355652,0.3325842618942261,0,0,0,3,1
89.0,26,16,2,0.2857142984867096,0.2857142984867096,0.01148745696991682,0.01148745696991682,0.00830078125,195,0.43820226192474365,0.43820226192474365,0,0,2,0,1
89.0,39,43,1,0.1428571492433548,0.1428571492433548,0.005944336298853159,0.005944336298853159,0.00429534912109375,102,0.22921347618103027,0.22921347618103027,1,0,0,0,1
90.0,26,16,2,0.4000000059604645,0.4000000059604645,0.4715026021003723,0.4715026021003723,0.008331298828125,196,0.5012787580490112,0.5012787580490112,0,0,2,0,1
90.0,16,26,3,0.6000000238418579,0.6000000238418579,0.5284973978996277,0.5284973978996277,0.00933837890625,195,0.49872124195098877,0.49872124195098877,0,0,0,3,1
91.0,38,49,1,0.5,1.0,0.0,1.0,0.0,96,0.5,1.0,1,0,0,0,1
91.0,39,49,1,0.5,1.0,1.0,1.0,1.160003662109375,96,0.5,1.0,1,0,0,0,1
92.0,31,16,4,0.4444444477558136,0.4444444477558136,0.4823087155818939,0.4823087155818939,0.01663970947265625,391,0.49619290232658386,0.49619290232658386,0,0,4,0,1
92.0,39,44,1,0.1111111119389534,0.1111111119389534,0.12450243532657623,0.12450243532657623,0.00429534912109375,102,0.12944161891937256,0.12944161891937256,1,0,0,0,1
92.0,16,31,4,0.4444444477558136,0.4444444477558136,0.39318886399269104,0.39318886399269104,0.0135650634765625,295,0.3743654787540436,0.3743654787540436,0,0,0,4,1
93.0,7,3,1,0.25,0.25,0.0012717763893306255,0.0012717763893306255,0.00177001953125,23,0.17164179682731628,0.17164179682731628,0,0,0,3,1
93.0,4,32,1,0.25,0.75,0.0143677843734622,0.9987282156944275,0.01999664306640625,37,0.2761194109916687,0.8283582329750061,0,0,0,3,1
93.0,6,32,1,0.25,0.75,0.0143677843734622,0.9987282156944275,0.01999664306640625,37,0.2761194109916687,0.8283582329750061,0,0,0,3,1
93.0,8,32,1,0.25,0.75,0.9699926376342773,0.9987282156944275,1.350006103515625,37,0.2761194109916687,0.8283582329750061,0,0,0,3,1
94.0,43,49,1,1.0,1.0,1.0,1.0,1.2399978637695312,96,1.0,1.0,1,0,0,1,1
95.0,40,49,1,1.0,1.0,1.0,1.0,0.6200027465820312,96,1.0,1.0,1,0,0,0,1
96.0,48,49,1,0.5,1.0,0.4558836817741394,1.0,0.30999755859375,96,0.5,1.0,1,0,0,1,1
96.0,38,49,1,0.5,1.0,0.5441163182258606,1.0,0.3699951171875,96,0.5,1.0,1,0,0,0,1
97.0,0,32,1,0.1428571492433548,1.0,0.020412452518939972,1.0,0.0200042724609375,37,0.1428571492433548,1.0,0,0,0,3,1
97.0,2,32,1,0.1428571492433548,1.0,0.010206226259469986,1.0,0.01000213623046875,37,0.1428571492433548,1.0,0,0,0,3,1
97.0,3,32,1,0.1428571492433548,1.0,0.04081711918115616,1.0,0.04000091552734375,37,0.1428571492433548,1.0,0,0,0,4,1
97.0,7,32,1,0.1428571492433548,1.0,0.04080933704972267,1.0,0.0399932861328125,37,0.1428571492433548,1.0,0,0,0,4,1
97.0,11,32,1,0.1428571492433548,1.0,0.010206226259469986,1.0,0.01000213623046875,37,0.1428571492433548,1.0,0,0,0,4,1
97.0,12,32,1,0.1428571492433548,1.0,0.03061089478433132,1.0,0.029998779296875,37,0.1428571492433548,1.0,0,0,0,4,1
97.0,15,32,1,0.1428571492433548,1.0,0.8469377160072327,1.0,0.8300018310546875,37,0.1428571492433548,1.0,0,0,0,1,1
98.0,46,43,1,0.25,0.25,0.00313853588886559,0.00313853588886559,0.00429534912109375,102,0.25757575035095215,0.25757575035095215,1,0,0,0,1
98.0,43,49,1,0.25,0.5,0.08767832070589066,0.9937229156494141,0.1199951171875,96,0.24242424964904785,0.4848484992980957,1,0,0,1,1
98.0,34,38,1,0.25,0.25,0.00313853588886559,0.00313853588886559,0.00429534912109375,102,0.25757575035095215,0.25757575035095215,1,0,0,0,1
98.0,35,49,1,0.25,0.5,0.906044602394104,0.9937229156494141,1.2399978637695312,96,0.24242424964904785,0.4848484992980957,1,0,0,0,1
100.0,44,49,1,0.5,0.5,0.9721617698669434,0.9721617698669434,0.15000152587890625,96,0.4848484992980957,0.4848484992980957,1,0,0,0,1
100.0,46,43,1,0.5,0.5,0.02783821150660515,0.02783821150660515,0.00429534912109375,102,0.5151515007019043,0.5151515007019043,1,0,0,0,1
101.0,36,49,1,0.1666666716337204,0.5,0.0043869041837751865,0.8684196472167969,0.01000213623046875,96,0.2917933166027069,0.6626139879226685,1,0,0,0,1
101.0,1,32,1,0.1666666716337204,0.5,0.017544271424412727,0.13158035278320312,0.04000091552734375,37,0.11246200650930405,0.33738601207733154,0,0,0,4,1
101.0,5,32,1,0.1666666716337204,0.5,0.043859004974365234,0.13158035278320312,0.09999847412109375,37,0.11246200650930405,0.33738601207733154,0,0,0,2,1
101.0,15,32,1,0.1666666716337204,0.5,0.07017708569765091,0.13158035278320312,0.160003662109375,37,0.11246200650930405,0.33738601207733154,0,0,0,2,1
101.0,37,49,1,0.1666666716337204,0.5,0.2719278335571289,0.8684196472167969,0.6199951171875,96,0.2917933166027069,0.6626139879226685,1,0,0,0,1
101.0,46,49,1,0.1666666716337204,0.5,0.5921049118041992,0.8684196472167969,1.3499984741210938,26,0.07902735471725464,0.6626139879226685,0,1,0,1,1
103.0,46,43,1,1.0,1.0,1.0,1.0,0.004302978515625,102,1.0,1.0,1,0,0,0,1
104.0,5,6,1,0.3333333432674408,1.0,0.3328530192375183,1.0,0.00176239013671875,23,0.3333333432674408,1.0,0,0,0,1,1
104.0,10,6,1,0.3333333432674408,1.0,0.3328530192375183,1.0,0.00176239013671875,23,0.3333333432674408,1.0,0,0,0,1,1
104.0,11,6,1,0.3333333432674408,1.0,0.3342939615249634,1.0,0.00177001953125,23,0.3333333432674408,1.0,0,0,0,2,1
105.0,11,6,1,0.125,0.125,0.002131628105416894,0.002131628105416894,0.00177001953125,23,0.043396227061748505,0.043396227061748505,0,0,0,3,1
105.0,46,43,1,0.125,0.25,0.005172873381525278,0.010345746763050556,0.00429534912109375,102,0.1924528330564499,0.3849056661128998,1,0,0,0,1
105.0,4,32,1,0.125,0.375,0.0240818839520216,0.3492470383644104,0.01999664306640625,37,0.06981132179498672,0.20943395793437958,0,0,0,4,1
105.0,6,32,1,0.125,0.375,0.0,0.3492470383644104,0.0,37,0.06981132179498672,0.20943395793437958,0,0,0,4,1
105.0,48,49,1,0.125,0.25,0.048172954469919205,0.6382755637168884,0.04000091552734375,96,0.18113207817077637,0.36226415634155273,1,0,0,1,1
105.0,10,32,1,0.125,0.375,0.32516515254974365,0.3492470383644104,0.2700042724609375,37,0.06981132179498672,0.20943395793437958,0,0,0,2,1
105.0,43,49,1,0.125,0.25,0.5901026129722595,0.6382755637168884,0.48999786376953125,96,0.18113207817077637,0.36226415634155273,1,0,0,1,1
105.0,42,43,1,0.125,0.25,0.005172873381525278,0.010345746763050556,0.00429534912109375,102,0.1924528330564499,0.3849056661128998,1,0,0,0,1
106.0,45,49,1,1.0,1.0,1.0,1.0,1.9099960327148438,96,1.0,1.0,1,0,0,0,1
108.0,12,7,1,0.5,0.5,0.008358252234756947,0.008358252234756947,0.00177001953125,23,0.19327731430530548,0.19327731430530548,0,0,0,2,1
108.0,38,49,1,0.5,0.5,0.9916417598724365,0.9916417598724365,0.20999908447265625,96,0.8067227005958557,0.8067227005958557,1,0,0,0,1
109.0,2,32,1,0.07692307978868484,0.692307710647583,0.008930456824600697,0.3928583562374115,0.01000213623046875,37,0.05117565765976906,0.4605809152126312,0,0,0,4,1
109.0,3,32,1,0.07692307978868484,0.692307710647583,0.0357150137424469,0.3928583562374115,0.04000091552734375,37,0.05117565765976906,0.4605809152126312,0,0,0,5,1
109.0,7,32,1,0.07692307978868484,0.692307710647583,0.008930456824600697,0.3928583562374115,0.01000213623046875,37,0.05117565765976906,0.4605809152126312,0,0,0,5,1
109.0,8,32,1,0.07692307978868484,0.692307710647583,0.017854101955890656,0.3928583562374115,0.01999664306640625,37,0.05117565765976906,0.4605809152126312,0,0,0,4,1
109.0,10,32,1,0.07692307978868484,0.692307710647583,0.008930456824600697,0.3928583562374115,0.01000213623046875,37,0.05117565765976906,0.4605809152126312,0,0,0,3,1
109.0,11,32,1,0.07692307978868484,0.692307710647583,0.008930456824600697,0.3928583562374115,0.01000213623046875,37,0.05117565765976906,0.4605809152126312,0,0,0,5,1
109.0,12,32,1,0.07692307978868484,0.692307710647583,0.008923645131289959,0.3928583562374115,0.0099945068359375,37,0.05117565765976906,0.4605809152126312,0,0,0,5,1
109.0,13,32,1,0.07692307978868484,0.692307710647583,0.017860913649201393,0.3928583562374115,0.0200042724609375,37,0.05117565765976906,0.4605809152126312,0,0,0,1,1
109.0,15,32,1,0.07692307978868484,0.692307710647583,0.2767828702926636,0.3928583562374115,0.30999755859375,37,0.05117565765976906,0.4605809152126312,0,0,0,3,1
109.0,29,16,2,0.1538461595773697,0.1538461595773697,0.30357423424720764,0.30357423424720764,0.34000396728515625,186,0.2572614252567291,0.2572614252567291,0,0,2,0,1
109.0,42,43,2,0.1538461595773697,0.1538461595773697,0.30356740951538086,0.30356740951538086,0.339996337890625,204,0.28215768933296204,0.28215768933296204,2,0,0,0,1
110.0,29,16,4,0.3333333432674408,0.3333333432674408,0.1336478888988495,0.1336478888988495,0.01663970947265625,391,0.3840864300727844,0.3840864300727844,0,0,4,0,1
110.0,39,43,2,0.1666666716337204,0.25,0.03449966385960579,0.43611741065979004,0.00429534912109375,204,0.2003929316997528,0.300589382648468,2,0,0,0,1
110.0,42,43,1,0.0833333358168602,0.25,0.40161773562431335,0.43611741065979004,0.0500030517578125,102,0.1001964658498764,0.300589382648468,1,0,0,0,1
110.0,47,49,1,0.0833333358168602,0.0833333358168602,0.32128193974494934,0.32128193974494934,0.04000091552734375,26,0.025540275499224663,0.025540275499224663,0,1,0,1,1
110.0,16,29,4,0.3333333432674408,0.3333333432674408,0.10895275324583054,0.10895275324583054,0.0135650634765625,295,0.28978389501571655,0.28978389501571655,0,0,0,4,1
111.0,42,43,1,1.0,1.0,1.0,1.0,0.00429534912109375,102,1.0,1.0,1,0,0,0,1
112.0,0,32,1,0.5,1.0,0.05556732788681984,1.0,0.01000213623046875,37,0.5,1.0,0,0,0,4,1
112.0,1,32,1,0.5,1.0,0.9444326758384705,1.0,0.1699981689453125,37,0.5,1.0,0,0,0,5,1
113.0,43,49,1,0.5,1.0,0.6666612029075623,1.0,0.6199951171875,96,0.5,1.0,1,0,0,1,1
113.0,46,49,1,0.5,1.0,0.33333879709243774,1.0,0.31000518798828125,96,0.5,1.0,1,0,0,1,1
114.0,48,49,1,0.5,0.5,0.9863333106040955,0.9863333106040955,0.30999755859375,96,0.4848484992980957,0.4848484992980957,1,0,0,1,1
114.0,47,43,1,0.5,0.5,0.013666707091033459,0.013666707091033459,0.00429534912109375,102,0.5151515007019043,0.5151515007019043,1,0,0,0,1
115.0,47,43,2,1.0,1.0,1.0,1.0,0.0085906982421875,204,1.0,1.0,2,0,0,0,1
116.0,25,16,5,0.3125,0.3125,0.050254613161087036,0.050254613161087036,0.01663970947265625,484,0.37345677614212036,0.37345677614212036,0,0,5,0,1
116.0,47,43,3,0.1875,0.3125,0.4832139015197754,0.7680361270904541,0.15999603271484375,306,0.2361111044883728,0.39351850748062134,3,0,0,0,1
116.0,8,4,1,0.0625,0.0625,0.005322703160345554,0.005322703160345554,0.00176239013671875,23,0.01774691417813301,0.01774691417813301,0,0,0,3,1
116.0,39,43,2,0.125,0.3125,0.2848222255706787,0.7680361270904541,0.09430694580078125,204,0.15740740299224854,0.39351850748062134,2,0,0,0,1
116.0,11,6,1,0.0625,0.0625,0.005322703160345554,0.005322703160345554,0.00176239013671875,23,0.01774691417813301,0.01774691417813301,0,0,0,4,1
116.0,16,25,3,0.1875,0.1875,0.020046545192599297,0.020046545192599297,0.0066375732421875,219,0.16898147761821747,0.16898147761821747,0,0,0,3,1
116.0,5,32,1,0.0625,0.0625,0.15101730823516846,0.15101730823516846,0.0500030517578125,37,0.028549382463097572,0.028549382463097572,0,0,0,3,1
117.0,10,32,1,0.1666666716337204,0.1666666716337204,0.20408844947814941,0.20408844947814941,0.06999969482421875,37,0.09024390578269958,0.09024390578269958,0,0,0,4,1
117.0,16,25,2,0.3333333432674408,0.3333333432674408,0.02019752562046051,0.02019752562046051,0.006927490234375,152,0.3707317113876343,0.3707317113876343,0,0,0,5,1
117.0,5,6,1,0.1666666716337204,0.1666666716337204,0.00516060134395957,0.00516060134395957,0.00177001953125,23,0.05609755963087082,0.05609755963087082,0,0,0,2,1
117.0,47,43,1,0.1666666716337204,0.1666666716337204,0.012523355893790722,0.012523355893790722,0.00429534912109375,102,0.2487804889678955,0.2487804889678955,1,0,0,0,1
117.0,41,49,1,0.1666666716337204,0.1666666716337204,0.7580300569534302,0.7580300569534302,0.2599945068359375,96,0.2341463416814804,0.2341463416814804,1,0,0,0,1
118.0,37,36,1,1.0,1.0,1.0,1.0,0.00429534912109375,102,1.0,1.0,1,0,0,0,1
119.0,46,49,1,1.0,1.0,1.0,1.0,1.2699966430664062,96,1.0,1.0,1,0,0,1,1
120.0,12,7,1,0.1111111119389534,0.1111111119389534,0.0050064739771187305,0.0050064739771187305,0.00177001953125,23,0.06318681687116623,0.06318681687116623,0,0,0,3,1
120.0,42,49,1,0.1111111119389534,0.1111111119389534,0.7637030482292175,0.7637030482292175,0.2700042724609375,96,0.2637362778186798,0.2637362778186798,1,0,0,0,1
