No.,Time,Source,Destination,Protocol,Length,Info
3184,371.13,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
3185,371.15,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
3186,371.16,::202:2:2:2,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3187,371.16276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3188,371.39,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3189,371.86,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
3190,371.862472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3191,372.01,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3192,372.012472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3193,372.07,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3194,372.41,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3195,372.46,fe80::20b:b:b:b,fe80::20c:c:c:c,ICMPv6,102,RPL Control (DODAG Information Object)
3196,372.464296,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3197,372.58,::201:1:1:1,::20a:a:a:a,UDP,78,8214  >  8214 Len=4
3198,372.9,::201:1:1:1,::205:5:5:5,UDP,45,8214  >  8214 Len=4
3199,372.902472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3200,372.93,fe80::20e:e:e:e,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
3201,373.03,::205:5:5:5,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3202,373.032472,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
3203,373.09,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3204,373.43,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3205,373.6,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3206,373.9,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
3207,373.902984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3208,373.95,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
3209,373.953272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3210,373.99,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
3211,373.993272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3212,374.12,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3213,374.122728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
3214,374.24,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3215,374.243016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3216,374.28,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3217,374.39,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3218,374.39276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3219,374.62,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3220,374.79,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3221,374.92,::201:1:1:1,::20c:c:c:c,UDP,61,8214  >  8214 Len=4
3222,374.922984,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3223,374.97,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
3224,374.973272,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3225,374.99,00:01:00:01:00:01:00:01,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: EquipTra_01:00:01:00:01"
3226,375.01,::201:1:1:1,::20c:c:c:c,UDP,70,8214  >  8214 Len=4
3227,375.013272,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3228,375.06,00:08:00:08:00:08:00:08,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Multitec_08:00:08:00:08"
3229,375.07,00:09:00:09:00:09:00:09,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Tmt_09:00:09:00:09"
3230,375.09,00:0b:00:0b:00:0b:00:0b,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: FujianSt_0b:00:0b:00:0b"
3231,375.13,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3232,375.14,00:10:00:10:00:10:00:10,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: CableTel_10:00:10:00:10"
3233,375.14,::20c:c:c:c,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3234,375.142728,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
3235,375.26,::20c:c:c:c,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3236,375.263016,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3237,375.41,::20c:c:c:c,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3238,375.41,fe80::20c:c:c:c,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
3239,375.41276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3240,375.81,::201:1:1:1,::20b:b:b:b,UDP,70,8214  >  8214 Len=4
3241,375.86,::20b:b:b:b,::201:1:1:1,ICMPv6,93,RPL Control (Destination Advertisement Object)
3242,375.864008,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3243,375.94,::201:1:1:1,::202:2:2:2,UDP,53,8214  >  8214 Len=4
3244,375.942728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3245,375.98,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3246,375.99,::20b:b:b:b,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3247,375.994296,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
3248,376.1,::201:1:1:1,::202:2:2:2,UDP,62,8214  >  8214 Len=4
3249,376.103016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3250,376.11,::202:2:2:2,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3251,376.11,::20b:b:b:b,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3252,376.28,::20b:b:b:b,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3253,376.284296,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3254,376.32,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3255,376.43,::20b:b:b:b,::201:1:1:1,ICMPv6,94,RPL Control (Destination Advertisement Object)
3256,376.43404,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3257,376.45,::202:2:2:2,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3258,376.45,::201:1:1:1,::20b:b:b:b,ICMPv6,67,RPL Control (Destination Advertisement Object Acknowledgment)
3259,376.56,::20f:f:f:f,::201:1:1:1,ICMPv6,93,RPL Control (Destination Advertisement Object)
3260,376.564008,,00:0f:00:0f:00:0f:00:0f,IEEE 802.15.4,19,"Ack, Dst: Legra_0f:00:0f:00:0f"
3261,376.62,::201:1:1:1,::20b:b:b:b,ICMPv6,67,RPL Control (Destination Advertisement Object Acknowledgment)
3262,376.623176,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3263,376.67,::201:1:1:1,::20b:b:b:b,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
3264,376.673464,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3265,376.69,::20f:f:f:f,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3266,376.694296,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
3267,376.7,::20f:f:f:f,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3268,376.704296,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
3269,376.71,::201:1:1:1,::20b:b:b:b,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
3270,376.71,::20f:f:f:f,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3271,376.79,::202:2:2:2,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3272,376.792728,,00:02:00:02:00:02:00:02,IEEE 802.15.4,19,"Ack, Dst: NetSys_02:00:02:00:02"
3273,376.83,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3274,376.88,::201:1:1:1,::20b:b:b:b,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
3275,376.88,::20f:f:f:f,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3276,376.94,::202:2:2:2,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3277,376.94276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3278,376.98,::201:1:1:1,::210:10:10:10,UDP,69,8214  >  8214 Len=4
3279,376.98324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3280,377,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3281,377.02,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
3282,377.023528,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
3283,377.05,::20f:f:f:f,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3284,377.054296,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3285,377.06,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
3286,377.063528,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
3287,377.09,::201:1:1:1,::210:10:10:10,UDP,78,8214  >  8214 Len=4
3288,377.093528,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
3289,377.18,::20f:f:f:f,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3290,377.184296,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
3291,377.22,::201:1:1:1,::20b:b:b:b,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
3292,377.223464,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3293,377.23,::210:10:10:10,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3294,377.232728,,00:10:00:10:00:10:00:10,IEEE 802.15.4,19,"Ack, Dst: CableTel_10:00:10:00:10"
3295,377.3,::20f:f:f:f,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3296,377.304296,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3297,377.36,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3298,377.363016,,00:0d:00:0d:00:0d:00:0d,IEEE 802.15.4,19,"Ack, Dst: SeawayNe_0d:00:0d:00:0d"
3299,377.38,::201:1:1:1,::20b:b:b:b,ICMPv6,76,RPL Control (Destination Advertisement Object Acknowledgment)
3300,377.383464,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
3301,377.45,::20f:f:f:f,::201:1:1:1,ICMPv6,94,RPL Control (Destination Advertisement Object)
3302,377.45404,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3303,377.47,::201:1:1:1,::20f:f:f:f,ICMPv6,83,RPL Control (Destination Advertisement Object Acknowledgment)
3304,377.473688,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3305,377.49,::210:10:10:10,::201:1:1:1,UDP,62,8214  >  8214 Len=4
3306,377.493016,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
3307,377.51,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3308,377.52,::201:1:1:1,::20f:f:f:f,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3309,377.523976,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3310,377.56,::201:1:1:1,::20f:f:f:f,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3311,377.563976,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3312,377.62,::210:10:10:10,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3313,377.62276,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
3314,377.71,::20e:e:e:e,::201:1:1:1,ICMPv6,93,RPL Control (Destination Advertisement Object)
3315,377.714008,,00:0e:00:0e:00:0e:00:0e,IEEE 802.15.4,19,"Ack, Dst: Atrie_0e:00:0e:00:0e"
3316,377.72,::201:1:1:1,::20f:f:f:f,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3317,377.72,::20e:e:e:e,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3318,377.89,::201:1:1:1,::20f:f:f:f,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3319,377.89,::20e:e:e:e,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3320,377.99,::201:1:1:1,::204:4:4:4,UDP,45,8214  >  8214 Len=4
3321,377.992472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3322,378.06,::201:1:1:1,::20f:f:f:f,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3323,378.063976,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
3324,378.09,::201:1:1:1,::20f:f:f:f,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3325,378.093976,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3326,378.13,::204:4:4:4,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3327,378.132472,,00:04:00:04:00:04:00:04,IEEE 802.15.4,19,"Ack, Dst: LexmarkP_04:00:04:00:04"
3328,378.19,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3329,378.23,::20e:e:e:e,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3330,378.234296,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
3331,378.24,::20e:e:e:e,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3332,378.244296,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3333,378.37,::20e:e:e:e,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3334,378.374296,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
3335,378.49,::20e:e:e:e,::201:1:1:1,ICMPv6,102,RPL Control (Destination Advertisement Object)
3336,378.494296,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3337,378.51,fe80::20a:a:a:a,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
3338,378.64,::20e:e:e:e,::201:1:1:1,ICMPv6,94,RPL Control (Destination Advertisement Object)
3339,378.64404,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3340,378.66,::201:1:1:1,::20e:e:e:e,ICMPv6,83,RPL Control (Destination Advertisement Object Acknowledgment)
3341,378.663688,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3342,378.7,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3343,378.71,::201:1:1:1,::20e:e:e:e,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3344,378.713976,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3345,378.75,::201:1:1:1,::20e:e:e:e,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3346,378.753976,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3347,378.83,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
3348,378.832472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3349,378.91,::201:1:1:1,::20e:e:e:e,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3350,378.913976,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
3351,378.97,00:02:00:02:00:02:00:02,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: NetSys_02:00:02:00:02"
3352,379,00:05:00:05:00:05:00:05,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Cisco_05:00:05:00:05"
3353,379.01,00:06:00:06:00:06:00:06,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: ToshibaT_06:00:06:00:06"
3354,379.07,::201:1:1:1,::20e:e:e:e,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3355,379.073976,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3356,379.08,00:0d:00:0d:00:0d:00:0d,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: SeawayNe_0d:00:0d:00:0d"
3357,379.09,00:0e:00:0e:00:0e:00:0e,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Atrie_0e:00:0e:00:0e"
3358,379.1,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
3359,379.11,::201:1:1:1,::20e:e:e:e,ICMPv6,92,RPL Control (Destination Advertisement Object Acknowledgment)
3360,379.113976,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
3361,379.15,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3362,379.152472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3363,379.38,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3364,379.85,::201:1:1:1,::206:6:6:6,UDP,53,8214  >  8214 Len=4
3365,379.852728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3366,379.88,::201:1:1:1,::206:6:6:6,UDP,62,8214  >  8214 Len=4
3367,379.883016,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3368,380.02,::206:6:6:6,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3369,380.022728,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
3370,380.06,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
3371,380.17,::206:6:6:6,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3372,380.17276,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3373,380.37,fe80::209:9:9:9,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
3374,380.57,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
3375,380.68,fe80::20b:b:b:b,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
3376,380.74,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
3377,380.89,::201:1:1:1,::209:9:9:9,UDP,53,8214  >  8214 Len=4
3378,380.892728,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3379,380.93,::201:1:1:1,::209:9:9:9,UDP,62,8214  >  8214 Len=4
3380,380.933016,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
3381,381.06,::209:9:9:9,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3382,381.062728,,00:09:00:09:00:09:00:09,IEEE 802.15.4,19,"Ack, Dst: Tmt_09:00:09:00:09"
3383,381.19,::209:9:9:9,::201:1:1:1,UDP,54,8214  >  8214 Len=4
3384,381.19276,,00:05:00:05:00:05:00:05,IEEE 802.15.4,19,"Ack, Dst: Cisco_05:00:05:00:05"
3385,381.59,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
3386,381.89,::201:1:1:1,::203:3:3:3,UDP,45,8214  >  8214 Len=4
3387,381.892472,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3388,382.04,::203:3:3:3,::201:1:1:1,UDP,45,8214  >  8214 Len=4
3389,382.042472,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3390,382.27,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
3391,382.44,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
3392,382.56,fe80::206:6:6:6,fe80::202:2:2:2,ICMPv6,102,RPL Control (DODAG Information Object)
3393,382.564296,,00:06:00:06:00:06:00:06,IEEE 802.15.4,19,"Ack, Dst: ToshibaT_06:00:06:00:06"
3394,382.61,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
3395,382.91,::201:1:1:1,::20f:f:f:f,UDP,93,8214  >  8214 Len=4
3396,382.914008,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3397,382.96,00:04:00:04:00:04:00:04,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: LexmarkP_04:00:04:00:04"
3398,382.96,::201:1:1:1,::20f:f:f:f,UDP,102,8214  >  8214 Len=4
3399,382.964296,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3400,383.02,00:0a:00:0a:00:0a:00:0a,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Mediatek_0a:00:0a:00:0a"
3401,383.04,00:0c:00:0c:00:0c:00:0c,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: BebIndus_0c:00:0c:00:0c"
3402,383.07,00:0f:00:0f:00:0f:00:0f,Broadcast,IEEE 802.15.4,37,"Enhanced Beacon, Dst: Broadcast, Src: Legra_0f:00:0f:00:0f"
3403,383.16,fe80::20e:e:e:e,ff02::1a,ICMPv6,96,RPL Control (DODAG Information Object)
3404,383.17,::201:1:1:1,::20f:f:f:f,UDP,102,8214  >  8214 Len=4
3405,383.174296,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3406,383.29,::201:1:1:1,::207:7:7:7,UDP,62,8214  >  8214 Len=4
3407,383.33,::201:1:1:1,::20f:f:f:f,UDP,102,8214  >  8214 Len=4
3408,383.334296,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
3409,383.49,::201:1:1:1,::20f:f:f:f,UDP,102,8214  >  8214 Len=4
3410,383.494296,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3411,383.53,::201:1:1:1,::20f:f:f:f,UDP,102,8214  >  8214 Len=4
3412,383.534296,,00:0a:00:0a:00:0a:00:0a,IEEE 802.15.4,19,"Ack, Dst: Mediatek_0a:00:0a:00:0a"
3413,383.93,::201:1:1:1,::20b:b:b:b,UDP,69,8214  >  8214 Len=4
3414,383.93324,,00:01:00:01:00:01:00:01,IEEE 802.15.4,19,"Ack, Dst: EquipTra_01:00:01:00:01"
3415,383.97,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3416,383.98,::201:1:1:1,::20b:b:b:b,UDP,78,8214  >  8214 Len=4
3417,383.983528,,00:03:00:03:00:03:00:03,IEEE 802.15.4,19,"Ack, Dst: Barracud_03:00:03:00:03"
3418,384.02,::201:1:1:1,::20b:b:b:b,UDP,78,8214  >  8214 Len=4
3419,384.023528,,00:08:00:08:00:08:00:08,IEEE 802.15.4,19,"Ack, Dst: Multitec_08:00:08:00:08"
3420,384.18,::201:1:1:1,::20b:b:b:b,UDP,78,8214  >  8214 Len=4
3421,384.183528,,00:0c:00:0c:00:0c:00:0c,IEEE 802.15.4,19,"Ack, Dst: BebIndus_0c:00:0c:00:0c"
3422,384.19,::20b:b:b:b,::201:1:1:1,UDP,53,8214  >  8214 Len=4
3423,384.192728,,00:0b:00:0b:00:0b:00:0b,IEEE 802.15.4,19,"Ack, Dst: FujianSt_0b:00:0b:00:0b"
3424,384.31,::201:1:1:1,::20e:e:e:e,UDP,78,8214  >  8214 Len=4
3425,384.32,::20b:b:b:b,::201:1:1:1,UDP,62,8214  >  8214 Len=4
